source,target,type,type_data,no_replies,unique_views,no_reply_upvotes,no_reply_answer,weights
Teacher1,idxdpz40gup20e,directed,post_graph,9,0,0,0,9
Teacher1,Teacher1,directed,user_graph,9,0,0,0,9
Teacher1,idxdpz40gup20e,directed,post_graph,9,0,0,0,9
Teacher1,Teacher1,directed,user_graph,9,0,0,0,9
Teacher1,idxdpz40gup20e,directed,post_graph,9,0,0,0,9
Teacher1,Teacher1,directed,user_graph,9,0,0,0,9
Teacher1,idxdpz40gup20e,directed,post_graph,9,0,0,0,9
Teacher1,Teacher1,directed,user_graph,9,0,0,0,9
Teacher1,idxdqzjhhpu5jj,directed,post_graph,9,0,0,0,9
Teacher1,Teacher1,directed,user_graph,9,0,0,0,9
Teacher1,idxdqzjhhpu5jj,directed,post_graph,9,0,0,0,9
Teacher1,Teacher1,directed,user_graph,9,0,0,0,9
Student97,idxdqzjhhpu5jj,directed,post_graph,9,0,0,0,9
Student97,Teacher1,directed,user_graph,9,0,0,0,9
Teacher1,idxdqzjhhpu5jj,directed,post_graph,9,0,0,0,9
Teacher1,Teacher1,directed,user_graph,9,0,0,0,9
Teacher1,idxdqzjhhpu5jj,directed,post_graph,9,0,0,0,9
Teacher1,Teacher1,directed,user_graph,9,0,0,0,9
Teacher1,idxdqzjhhpu5jj,directed,post_graph,9,0,0,0,9
Teacher1,Teacher1,directed,user_graph,9,0,0,0,9
Teacher1,idxdqzjhhpu5jj,directed,post_graph,9,0,0,0,9
Teacher1,Teacher1,directed,user_graph,9,0,0,0,9
Teacher1,idxdqzjhhpu5jj,directed,post_graph,9,0,0,0,9
Teacher1,Teacher1,directed,user_graph,9,0,0,0,9
Student97,idxdqzjhhpu5jj,directed,post_graph,9,0,0,0,9
Student97,Teacher1,directed,user_graph,9,0,0,0,9
Student72,ie6olfrtwac2kz,directed,post_graph,9,0,0,0,9
Student72,Student13,directed,user_graph,9,0,0,0,9
Student50,ie6olfrtwac2kz,directed,post_graph,9,0,0,0,9
Student50,Student13,directed,user_graph,9,0,0,0,9
Student95,ie6olfrtwac2kz,directed,post_graph,9,0,0,0,9
Student95,Student13,directed,user_graph,9,0,0,0,9
Student46,ie6olfrtwac2kz,directed,post_graph,9,0,0,0,9
Student46,Student13,directed,user_graph,9,0,0,0,9
Student40,ie6olfrtwac2kz,directed,post_graph,9,0,0,0,9
Student40,Student13,directed,user_graph,9,0,0,0,9
Student32,ie6olfrtwac2kz,directed,post_graph,9,0,0,0,9
Student32,Student13,directed,user_graph,9,0,0,0,9
Student28,ie6olfrtwac2kz,directed,post_graph,9,0,0,0,9
Student28,Student13,directed,user_graph,9,0,0,0,9
Student55,ie6olfrtwac2kz,directed,post_graph,9,0,0,0,9
Student55,Student13,directed,user_graph,9,0,0,0,9
Student9,ie6olfrtwac2kz,directed,post_graph,9,0,0,0,9
Student9,Student13,directed,user_graph,9,0,0,0,9
Student96,ieg9y1ill6u7ka,directed,post_graph,9,0,0,0,9
Student26,ieg9y1ill6u7ka,directed,post_graph,9,0,0,0,9
Student83,ieg9y1ill6u7ka,directed,post_graph,9,0,0,0,9
Student34,ieg9y1ill6u7ka,directed,post_graph,9,0,0,0,9
Student6,ieg9y1ill6u7ka,directed,post_graph,9,0,0,0,9
Student71,ieg9y1ill6u7ka,directed,post_graph,9,0,0,0,9
Student45,ieg9y1ill6u7ka,directed,post_graph,9,0,0,0,9
Student13,ieg9y1ill6u7ka,directed,post_graph,9,0,0,0,9
Student61,ieg9y1ill6u7ka,directed,post_graph,9,0,0,0,9
Teacher2,iem7md81sbl6s8,directed,post_graph,9,0,0,0,9
Student8,iem7md81sbl6s8,directed,post_graph,9,0,0,0,9
Student43,iem7md81sbl6s8,directed,post_graph,9,0,0,0,9
Student26,iem7md81sbl6s8,directed,post_graph,9,0,0,0,9
Student85,iem7md81sbl6s8,directed,post_graph,9,0,0,0,9
Student41,iem7md81sbl6s8,directed,post_graph,9,0,0,0,9
Student83,iem7md81sbl6s8,directed,post_graph,9,0,0,0,9
Student98,iem7md81sbl6s8,directed,post_graph,9,0,0,0,9
Student7,iem7md81sbl6s8,directed,post_graph,9,0,0,0,9
Teacher2,ifgfbgcicb84eg,directed,post_graph,9,0,0,0,9
Student22,ifgfbgcicb84eg,directed,post_graph,9,0,0,0,9
Student3,ifgfbgcicb84eg,directed,post_graph,9,0,0,0,9
Student61,ifgfbgcicb84eg,directed,post_graph,9,0,0,0,9
Student72,ifgfbgcicb84eg,directed,post_graph,9,0,0,0,9
Student36,ifgfbgcicb84eg,directed,post_graph,9,0,0,0,9
Student77,ifgfbgcicb84eg,directed,post_graph,9,0,0,0,9
Student34,ifgfbgcicb84eg,directed,post_graph,9,0,0,0,9
Student46,ifgfbgcicb84eg,directed,post_graph,9,0,0,0,9
Teacher7,idtv09qftnh1zf,directed,post_graph,9,4,0,0,13
Student13,ie6olfrtwac2kz,directed,post_graph,9,48,0,0,57
Teacher6,idto5okz6sg5b0,directed,post_graph,9,5,0,0,14
Teacher1,idxdmkbfrft2zw,directed,post_graph,9,5,0,0,14
Teacher2,idqvgdh5ck73qd,directed,post_graph,9,7,0,0,16
Teacher2,ids7dz8yddz5l2,directed,post_graph,9,7,0,0,16
Teacher1,idxdpz40gup20e,directed,post_graph,9,7,0,0,16
Teacher1,idxdqzjhhpu5jj,directed,post_graph,9,7,0,0,16
Student7,idthq2s8gae4ht,directed,post_graph,9,74,0,0,83
Student6,idlaeg5y4r24rb,directed,post_graph,10,0,0,0,10
Student8,idlaeg5y4r24rb,directed,post_graph,10,0,0,0,10
Student35,idlaeg5y4r24rb,directed,post_graph,10,0,0,0,10
Student24,idlaeg5y4r24rb,directed,post_graph,10,0,0,0,10
Student60,idlaeg5y4r24rb,directed,post_graph,10,0,0,0,10
Student85,idlaeg5y4r24rb,directed,post_graph,10,0,0,0,10
Teacher2,idlaeg5y4r24rb,directed,post_graph,10,0,0,0,10
Student46,idlaeg5y4r24rb,directed,post_graph,10,0,0,0,10
Student55,idlaeg5y4r24rb,directed,post_graph,10,0,0,0,10
Student44,idlaeg5y4r24rb,directed,post_graph,10,0,0,0,10
Student34,idn30rqxc2d730,directed,post_graph,10,0,0,0,10
Student34,Teacher5,directed,user_graph,10,0,0,0,10
Student60,idn30rqxc2d730,directed,post_graph,10,0,0,0,10
Student60,Teacher5,directed,user_graph,10,0,0,0,10
Student76,idn30rqxc2d730,directed,post_graph,10,0,0,0,10
Student76,Teacher5,directed,user_graph,10,0,0,0,10
Teacher2,idn30rqxc2d730,directed,post_graph,10,0,0,0,10
Teacher2,Teacher5,directed,user_graph,10,0,0,0,10
Student72,idn30rqxc2d730,directed,post_graph,10,0,0,0,10
Student72,Teacher5,directed,user_graph,10,0,0,0,10
Student35,idn30rqxc2d730,directed,post_graph,10,0,0,0,10
Student35,Teacher5,directed,user_graph,10,0,0,0,10
Student90,idn30rqxc2d730,directed,post_graph,10,0,0,0,10
Student90,Teacher5,directed,user_graph,10,0,0,0,10
Student34,idn30rqxc2d730,directed,post_graph,10,0,0,0,10
Student34,Teacher5,directed,user_graph,10,0,0,0,10
Student44,idn30rqxc2d730,directed,post_graph,10,0,0,0,10
Student44,Teacher5,directed,user_graph,10,0,0,0,10
Student90,idn30rqxc2d730,directed,post_graph,10,0,0,0,10
Student90,Teacher5,directed,user_graph,10,0,0,0,10
Student41,idtnblh36gb1c8,directed,post_graph,10,0,0,1,11
Student41,Teacher6,directed,user_graph,10,0,0,1,11
Teacher6,idtnblh36gb1c8,directed,post_graph,10,0,0,1,11
Teacher6,Teacher6,directed,user_graph,10,0,0,1,11
Teacher6,idtnblh36gb1c8,directed,post_graph,10,0,0,1,11
Teacher6,Teacher6,directed,user_graph,10,0,0,1,11
Teacher6,idtnblh36gb1c8,directed,post_graph,10,0,0,1,11
Teacher6,Teacher6,directed,user_graph,10,0,0,1,11
Teacher6,idtnblh36gb1c8,directed,post_graph,10,0,0,1,11
Teacher6,Teacher6,directed,user_graph,10,0,0,1,11
Teacher6,idtnblh36gb1c8,directed,post_graph,10,0,0,1,11
Teacher6,Teacher6,directed,user_graph,10,0,0,1,11
Student41,idtnblh36gb1c8,directed,post_graph,10,0,0,1,11
Student41,Teacher6,directed,user_graph,10,0,0,1,11
Teacher6,idtnblh36gb1c8,directed,post_graph,10,0,0,1,11
Teacher6,Teacher6,directed,user_graph,10,0,0,1,11
Teacher6,idtnblh36gb1c8,directed,post_graph,10,0,0,1,11
Teacher6,Teacher6,directed,user_graph,10,0,0,1,11
Teacher6,idtnblh36gb1c8,directed,post_graph,10,0,0,1,11
Teacher6,Teacher6,directed,user_graph,10,0,0,1,11
Teacher6,idtnjmoa4po5lp,directed,post_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Teacher6,idtnjmoa4po5lp,directed,post_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Teacher6,idtnjmoa4po5lp,directed,post_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Teacher6,idtnjmoa4po5lp,directed,post_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Teacher6,idtnjmoa4po5lp,directed,post_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Teacher6,idtnjmoa4po5lp,directed,post_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Teacher6,idtnjmoa4po5lp,directed,post_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Teacher6,idtnjmoa4po5lp,directed,post_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Teacher6,idtnjmoa4po5lp,directed,post_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Teacher6,idtnjmoa4po5lp,directed,post_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Student75,idtv0da5ovx30v,directed,post_graph,10,0,0,0,10
Student75,Teacher7,directed,user_graph,10,0,0,0,10
Student75,idtv0da5ovx30v,directed,post_graph,10,0,0,0,10
Student75,Teacher7,directed,user_graph,10,0,0,0,10
Teacher7,idtv0da5ovx30v,directed,post_graph,10,0,0,0,10
Teacher7,Teacher7,directed,user_graph,10,0,0,0,10
Student75,idtv0da5ovx30v,directed,post_graph,10,0,0,0,10
Student75,Teacher7,directed,user_graph,10,0,0,0,10
Teacher7,idtv0da5ovx30v,directed,post_graph,10,0,0,0,10
Teacher7,Teacher7,directed,user_graph,10,0,0,0,10
Student75,idtv0da5ovx30v,directed,post_graph,10,0,0,0,10
Student75,Teacher7,directed,user_graph,10,0,0,0,10
Teacher7,idtv0da5ovx30v,directed,post_graph,10,0,0,0,10
Teacher7,Teacher7,directed,user_graph,10,0,0,0,10
Teacher7,idtv0da5ovx30v,directed,post_graph,10,0,0,0,10
Teacher7,Teacher7,directed,user_graph,10,0,0,0,10
Teacher7,idtv0da5ovx30v,directed,post_graph,10,0,0,0,10
Teacher7,Teacher7,directed,user_graph,10,0,0,0,10
Student75,idtv0da5ovx30v,directed,post_graph,10,0,0,1,11
Student75,Teacher7,directed,user_graph,10,0,0,1,11
Student35,idua3i4xsh369h,directed,post_graph,10,0,0,0,10
Student35,Teacher6,directed,user_graph,10,0,0,0,10
Teacher6,idua3i4xsh369h,directed,post_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Teacher6,idua3i4xsh369h,directed,post_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Teacher6,idua3i4xsh369h,directed,post_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Teacher6,idua3i4xsh369h,directed,post_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Teacher6,idua3i4xsh369h,directed,post_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Teacher6,idua3i4xsh369h,directed,post_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Teacher6,idua3i4xsh369h,directed,post_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Teacher6,idua3i4xsh369h,directed,post_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Teacher6,idua3i4xsh369h,directed,post_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Student59,iduab3gbm6y3c,directed,post_graph,10,0,0,0,10
Student59,Teacher6,directed,user_graph,10,0,0,0,10
Teacher6,iduab3gbm6y3c,directed,post_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Teacher6,iduab3gbm6y3c,directed,post_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Teacher6,iduab3gbm6y3c,directed,post_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Teacher6,iduab3gbm6y3c,directed,post_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Teacher6,iduab3gbm6y3c,directed,post_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Teacher6,iduab3gbm6y3c,directed,post_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Teacher6,iduab3gbm6y3c,directed,post_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Teacher6,iduab3gbm6y3c,directed,post_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Teacher6,iduab3gbm6y3c,directed,post_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Student85,ie1a23o4dql323,directed,post_graph,10,0,0,0,10
Student51,ie1a23o4dql323,directed,post_graph,10,0,0,0,10
Student41,ie1a23o4dql323,directed,post_graph,10,0,0,0,10
Student21,ie1a23o4dql323,directed,post_graph,10,0,0,0,10
Student24,ie1a23o4dql323,directed,post_graph,10,0,0,0,10
Student73,ie1a23o4dql323,directed,post_graph,10,0,0,0,10
Student101,ie1a23o4dql323,directed,post_graph,10,0,0,0,10
Student11,ie1a23o4dql323,directed,post_graph,10,0,0,0,10
Student44,ie1a23o4dql323,directed,post_graph,10,0,0,0,10
Student9,ie1a23o4dql323,directed,post_graph,10,0,0,0,10
Teacher2,ie3muzbixl91ul,directed,post_graph,10,0,0,0,10
Student34,ie3muzbixl91ul,directed,post_graph,10,0,0,0,10
Student58,ie3muzbixl91ul,directed,post_graph,10,0,0,0,10
idfybvjfkFB,ie3muzbixl91ul,directed,post_graph,10,0,0,0,10
Student7,ie3muzbixl91ul,directed,post_graph,10,0,0,0,10
Student41,ie3muzbixl91ul,directed,post_graph,10,0,0,0,10
Student83,ie3muzbixl91ul,directed,post_graph,10,0,0,0,10
Student96,ie3muzbixl91ul,directed,post_graph,10,0,0,0,10
Student55,ie3muzbixl91ul,directed,post_graph,10,0,0,0,10
Student22,ie3muzbixl91ul,directed,post_graph,10,0,0,0,10
Student1,ie4yf4bathx1af,directed,post_graph,10,0,0,0,10
Student1,Student51,directed,user_graph,10,0,0,0,10
Student83,ie4yf4bathx1af,directed,post_graph,10,0,0,0,10
Student83,Student51,directed,user_graph,10,0,0,0,10
Student2,ie4yf4bathx1af,directed,post_graph,10,0,0,0,10
Student2,Student51,directed,user_graph,10,0,0,0,10
Student26,ie4yf4bathx1af,directed,post_graph,10,0,0,0,10
Student26,Student51,directed,user_graph,10,0,0,0,10
Student16,ie4yf4bathx1af,directed,post_graph,10,0,0,0,10
Student16,Student51,directed,user_graph,10,0,0,0,10
Student34,ie4yf4bathx1af,directed,post_graph,10,0,0,0,10
Student34,Student51,directed,user_graph,10,0,0,0,10
Student6,ie4yf4bathx1af,directed,post_graph,10,0,0,0,10
Student6,Student51,directed,user_graph,10,0,0,0,10
Student96,ie4yf4bathx1af,directed,post_graph,10,0,0,0,10
Student96,Student51,directed,user_graph,10,0,0,0,10
Student50,ie4yf4bathx1af,directed,post_graph,10,0,0,0,10
Student50,Student51,directed,user_graph,10,0,0,0,10
Student22,ie4yf4bathx1af,directed,post_graph,10,0,0,0,10
Student22,Student51,directed,user_graph,10,0,0,0,10
Student77,if474r0zov12ap,directed,post_graph,10,0,0,0,10
Student54,if474r0zov12ap,directed,post_graph,10,0,0,0,10
Student43,if474r0zov12ap,directed,post_graph,10,0,0,0,10
Student85,if474r0zov12ap,directed,post_graph,10,0,0,0,10
Student24,if474r0zov12ap,directed,post_graph,10,0,0,0,10
Student8,if474r0zov12ap,directed,post_graph,10,0,0,0,10
Teacher2,if474r0zov12ap,directed,post_graph,10,0,0,0,10
Student76,if474r0zov12ap,directed,post_graph,10,0,0,0,10
Student10,if474r0zov12ap,directed,post_graph,10,0,0,0,10
Student44,if474r0zov12ap,directed,post_graph,10,0,0,0,10
Student72,ifaepeuuekk3ac,directed,post_graph,10,0,0,0,10
Student34,ifaepeuuekk3ac,directed,post_graph,10,0,0,0,10
Student10,ifaepeuuekk3ac,directed,post_graph,10,0,0,0,10
Student59,ifaepeuuekk3ac,directed,post_graph,10,0,0,0,10
Student40,ifaepeuuekk3ac,directed,post_graph,10,0,0,0,10
Student34,ifaepeuuekk3ac,directed,post_graph,10,0,0,0,10
Student34,ifaepeuuekk3ac,directed,post_graph,10,0,0,0,10
Student76,ifaepeuuekk3ac,directed,post_graph,10,0,0,0,10
Student58,ifaepeuuekk3ac,directed,post_graph,10,0,0,0,10
Student81,ifaepeuuekk3ac,directed,post_graph,10,0,0,0,10
Teacher6,idtnblh36gb1c8,directed,post_graph,10,4,0,0,14
Teacher7,idtv0da5ovx30v,directed,post_graph,10,5,0,0,15
Teacher6,idtnjmoa4po5lp,directed,post_graph,10,6,0,0,16
Teacher6,idua3i4xsh369h,directed,post_graph,10,6,0,0,16
Student51,ie4yf4bathx1af,directed,post_graph,10,67,0,0,77
Teacher6,iduab3gbm6y3c,directed,post_graph,10,7,0,0,17
Teacher5,idn30rqxc2d730,directed,post_graph,10,70,0,0,80
Student24,idp41i5hi8c5e7,directed,post_graph,11,0,0,0,11
Teacher3,idp41i5hi8c5e7,directed,post_graph,11,0,0,0,11
Student34,idp41i5hi8c5e7,directed,post_graph,11,0,0,0,11
Student17,idp41i5hi8c5e7,directed,post_graph,11,0,0,0,11
Student58,idp41i5hi8c5e7,directed,post_graph,11,0,0,0,11
Student82,idp41i5hi8c5e7,directed,post_graph,11,0,0,0,11
Student35,idp41i5hi8c5e7,directed,post_graph,11,0,0,0,11
Student44,idp41i5hi8c5e7,directed,post_graph,11,0,0,0,11
Student41,idp41i5hi8c5e7,directed,post_graph,11,0,0,0,11
Student73,idp41i5hi8c5e7,directed,post_graph,11,0,0,0,11
Student46,idp41i5hi8c5e7,directed,post_graph,11,0,0,0,11
Teacher5,idrap38w9407c5,directed,post_graph,11,0,0,0,11
Teacher5,idrap38w9407c5,directed,post_graph,11,0,0,0,11
Teacher5,idrap38w9407c5,directed,post_graph,11,0,0,0,11
Teacher5,idrap38w9407c5,directed,post_graph,11,0,0,0,11
Teacher5,idrap38w9407c5,directed,post_graph,11,0,0,0,11
Teacher5,idrap38w9407c5,directed,post_graph,11,0,0,0,11
Teacher5,idrap38w9407c5,directed,post_graph,11,0,0,0,11
Teacher5,idrap38w9407c5,directed,post_graph,11,0,0,0,11
Teacher5,idrap38w9407c5,directed,post_graph,11,0,0,0,11
Teacher5,idrap38w9407c5,directed,post_graph,11,0,0,0,11
Teacher5,idrap38w9407c5,directed,post_graph,11,0,0,0,11
Student38,idraxc9rfs66lk,directed,post_graph,11,0,0,0,11
Teacher5,idraxc9rfs66lk,directed,post_graph,11,0,0,0,11
Teacher5,idraxc9rfs66lk,directed,post_graph,11,0,0,0,11
Teacher5,idraxc9rfs66lk,directed,post_graph,11,0,0,0,11
Teacher5,idraxc9rfs66lk,directed,post_graph,11,0,0,0,11
Teacher5,idraxc9rfs66lk,directed,post_graph,11,0,0,0,11
Teacher5,idraxc9rfs66lk,directed,post_graph,11,0,0,0,11
Teacher5,idraxc9rfs66lk,directed,post_graph,11,0,0,0,11
Teacher5,idraxc9rfs66lk,directed,post_graph,11,0,0,0,11
Teacher5,idraxc9rfs66lk,directed,post_graph,11,0,0,0,11
Teacher5,idraxc9rfs66lk,directed,post_graph,11,0,0,0,11
Student76,idrlz9cedic61l,directed,post_graph,11,0,0,0,11
Student76,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,idrlz9cedic61l,directed,post_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,idrlz9cedic61l,directed,post_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,idrlz9cedic61l,directed,post_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,idrlz9cedic61l,directed,post_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,idrlz9cedic61l,directed,post_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,idrlz9cedic61l,directed,post_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,idrlz9cedic61l,directed,post_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,idrlz9cedic61l,directed,post_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,idrlz9cedic61l,directed,post_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,idrlz9cedic61l,directed,post_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Student29,idrm3sbp5rfj,directed,post_graph,11,0,0,0,11
Student29,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,idrm3sbp5rfj,directed,post_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Student29,idrm3sbp5rfj,directed,post_graph,11,0,0,0,11
Student29,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,idrm3sbp5rfj,directed,post_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Student29,idrm3sbp5rfj,directed,post_graph,11,0,0,0,11
Student29,Teacher4,directed,user_graph,11,0,0,0,11
Student29,idrm3sbp5rfj,directed,post_graph,11,0,0,0,11
Student29,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,idrm3sbp5rfj,directed,post_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,idrm3sbp5rfj,directed,post_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Student29,idrm3sbp5rfj,directed,post_graph,11,0,0,0,11
Student29,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,idrm3sbp5rfj,directed,post_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Student29,idrm3sbp5rfj,directed,post_graph,11,0,0,0,11
Student29,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,idrm5zcvoecp7,directed,post_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,idrm5zcvoecp7,directed,post_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,idrm5zcvoecp7,directed,post_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,idrm5zcvoecp7,directed,post_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,idrm5zcvoecp7,directed,post_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,idrm5zcvoecp7,directed,post_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,idrm5zcvoecp7,directed,post_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,idrm5zcvoecp7,directed,post_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,idrm5zcvoecp7,directed,post_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Student85,idrm5zcvoecp7,directed,post_graph,11,0,0,0,11
Student85,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,idrm5zcvoecp7,directed,post_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,idrm7bibsiu6p3,directed,post_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,idrm7bibsiu6p3,directed,post_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,idrm7bibsiu6p3,directed,post_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,idrm7bibsiu6p3,directed,post_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,idrm7bibsiu6p3,directed,post_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,idrm7bibsiu6p3,directed,post_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,idrm7bibsiu6p3,directed,post_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,idrm7bibsiu6p3,directed,post_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,idrm7bibsiu6p3,directed,post_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,idrm7bibsiu6p3,directed,post_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,idrm7bibsiu6p3,directed,post_graph,11,0,0,1,12
Teacher4,Teacher4,directed,user_graph,11,0,0,1,12
Student15,idrm8mkez5e1up,directed,post_graph,11,0,0,0,11
Student15,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,idrm8mkez5e1up,directed,post_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,idrm8mkez5e1up,directed,post_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,idrm8mkez5e1up,directed,post_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,idrm8mkez5e1up,directed,post_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,idrm8mkez5e1up,directed,post_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,idrm8mkez5e1up,directed,post_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,idrm8mkez5e1up,directed,post_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,idrm8mkez5e1up,directed,post_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,idrm8mkez5e1up,directed,post_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,idrm8mkez5e1up,directed,post_graph,11,0,0,1,12
Teacher4,Teacher4,directed,user_graph,11,0,0,1,12
Teacher2,ids76l1wjfq2ob,directed,post_graph,11,0,0,0,11
Teacher2,Teacher2,directed,user_graph,11,0,0,0,11
