1,https://www.udacity.com/course/viewer#!/c-ud037/l-1209999811/m-2341778579,1209999811,2341778579
2,https://www.udacity.com/course/viewer#!/c-ud037/l-1209999811/m-2341778580,1209999811,2341778580
3,https://www.udacity.com/course/viewer#!/c-ud037/l-1209999811/m-2341778581,1209999811,2341778581
4,https://www.udacity.com/course/viewer#!/c-ud037/l-1209999811/m-2341778582,1209999811,2341778582
5,https://www.udacity.com/course/viewer#!/c-ud037/l-1209999811/m-2341778583,1209999811,2341778583
6,https://www.udacity.com/course/viewer#!/c-ud037/l-1209999811/e-2341778584/m-2341778585,1209999811,2341778585
7,https://www.udacity.com/course/viewer#!/c-ud037/l-1209999811/e-2341778584/m-2341778587,1209999811,2341778587
8,https://www.udacity.com/course/viewer#!/c-ud037/l-1209999811/e-2341778588/m-2341778589,1209999811,2341778589
9,https://www.udacity.com/course/viewer#!/c-ud037/l-1209999811/e-2341778588/m-2341778591,1209999811,2341778591
10,https://www.udacity.com/course/viewer#!/c-ud037/l-1209999811/m-1261638587,1209999811,1261638587
11,https://www.udacity.com/course/viewer#!/c-ud037/l-1209999811/m-1261638588,1209999811,1261638588
12,https://www.udacity.com/course/viewer#!/c-ud037/l-1209999811/e-2341778592/m-2341778593,1209999811,2341778593
13,https://www.udacity.com/course/viewer#!/c-ud037/l-1209999811/e-2341778592/m-2341778595,1209999811,2341778595
14,https://www.udacity.com/course/viewer#!/c-ud037/l-1209999811/e-1261638593/m-1261638594,1209999811,1261638594
15,https://www.udacity.com/course/viewer#!/c-ud037/l-1209999811/e-1261638593/m-1261638596,1209999811,1261638596
16,https://www.udacity.com/course/viewer#!/c-ud037/l-1209999811/m-2341778596,1209999811,2341778596
17,https://www.udacity.com/course/viewer#!/c-ud037/l-1209999811/m-1489218553,1209999811,1489218553
18,https://www.udacity.com/course/viewer#!/c-ud037/l-1209999811/m-1489218554,1209999811,1489218554
19,https://www.udacity.com/course/viewer#!/c-ud037/l-1209999811/m-2341778597,1209999811,2341778597
20,https://www.udacity.com/course/viewer#!/c-ud037/l-1209999811/m-2341778598,1209999811,2341778598
21,https://www.udacity.com/course/viewer#!/c-ud037/l-1209999811/e-1261638604/m-1261638605,1209999811,1261638605
22,https://www.udacity.com/course/viewer#!/c-ud037/l-1209999811/e-1261638604/m-2458008726,1209999811,2458008726
23,https://www.udacity.com/course/viewer#!/c-ud037/l-1453218650/m-2338428572,1453218650,2338428572
24,https://www.udacity.com/course/viewer#!/c-ud037/l-1453218650/m-2338428573,1453218650,2338428573
25,https://www.udacity.com/course/viewer#!/c-ud037/l-1453218650/m-2338428574,1453218650,2338428574
26,https://www.udacity.com/course/viewer#!/c-ud037/l-1453218650/m-2338428576,1453218650,2338428576
27,https://www.udacity.com/course/viewer#!/c-ud037/l-1453218650/m-2338428575,1453218650,2338428575
28,https://www.udacity.com/course/viewer#!/c-ud037/l-1453218650/m-2338428577,1453218650,2338428577
29,https://www.udacity.com/course/viewer#!/c-ud037/l-1453218650/m-2338428579,1453218650,2338428579
30,https://www.udacity.com/course/viewer#!/c-ud037/l-1453218650/e-1489218555/m-1489218556,1453218650,1489218556
31,https://www.udacity.com/course/viewer#!/c-ud037/l-1453218650/e-1489218555/m-1489218558,1453218650,1489218558
32,https://www.udacity.com/course/viewer#!/c-ud037/l-1453218650/e-1489218559/m-1489218560,1453218650,1489218560
33,https://www.udacity.com/course/viewer#!/c-ud037/l-1453218650/e-1489218559/m-1489218562,1453218650,1489218562
34,https://www.udacity.com/course/viewer#!/c-ud037/l-1453218650/e-1489218563/m-1489218564,1453218650,1489218564
35,https://www.udacity.com/course/viewer#!/c-ud037/l-1453218650/e-1489218563/m-1489218566,1453218650,1489218566
36,https://www.udacity.com/course/viewer#!/c-ud037/l-1453218650/e-1489218567/m-1489218568,1453218650,1489218568
37,https://www.udacity.com/course/viewer#!/c-ud037/l-1453218650/e-1489218567/m-1489218570,1453218650,1489218570
38,https://www.udacity.com/course/viewer#!/c-ud037/l-1453218650/e-1489218571/m-1489218572,1453218650,1489218572
39,https://www.udacity.com/course/viewer#!/c-ud037/l-1453218650/e-1489218571/m-1489218574,1453218650,1489218574
40,https://www.udacity.com/course/viewer#!/c-ud037/l-1453218650/e-1489218575/m-1489218576,1453218650,1489218576
41,https://www.udacity.com/course/viewer#!/c-ud037/l-1453218650/e-1489218575/m-1489218578,1453218650,1489218578
42,https://www.udacity.com/course/viewer#!/c-ud037/l-1453218650/e-1489218579/m-1489218580,1453218650,1489218580
43,https://www.udacity.com/course/viewer#!/c-ud037/l-1453218650/e-1489218579/m-1489218582,1453218650,1489218582
44,https://www.udacity.com/course/viewer#!/c-ud037/l-1453218650/e-1489218583/m-1489218584,1453218650,1489218584
45,https://www.udacity.com/course/viewer#!/c-ud037/l-1453218650/e-1489218583/m-1489218586,1453218650,1489218586
46,https://www.udacity.com/course/viewer#!/c-ud037/l-1453218650/e-1489218587/m-1489218588,1453218650,1489218588
47,https://www.udacity.com/course/viewer#!/c-ud037/l-1453218650/e-1489218587/m-1489218590,1453218650,1489218590
48,https://www.udacity.com/course/viewer#!/c-ud037/l-1453218650/e-2338428580/m-2338428581,1453218650,2338428581
49,https://www.udacity.com/course/viewer#!/c-ud037/l-1453218650/e-2338428580/m-2338428583,1453218650,2338428583
50,https://www.udacity.com/course/viewer#!/c-ud037/l-1453218650/m-2338428584,1453218650,2338428584
51,https://www.udacity.com/course/viewer#!/c-ud037/l-1453218650/m-2338428585,1453218650,2338428585
52,https://www.udacity.com/course/viewer#!/c-ud037/l-1453218650/m-2338428586,1453218650,2338428586
53,https://www.udacity.com/course/viewer#!/c-ud037/l-1453218650/m-2338428587,1453218650,2338428587
54,https://www.udacity.com/course/viewer#!/c-ud037/l-1453218650/e-2399618537/m-2399618538,1453218650,2399618538
55,https://www.udacity.com/course/viewer#!/c-ud037/l-1453218650/e-2399618537/m-2399618540,1453218650,2399618540
56,https://www.udacity.com/course/viewer#!/c-ud037/l-1471018574/m-1806458535,1471018574,1806458535
57,https://www.udacity.com/course/viewer#!/c-ud037/l-1471018574/m-1492798549,1471018574,1492798549
58,https://www.udacity.com/course/viewer#!/c-ud037/l-1471018574/m-1492798550,1471018574,1492798550
59,https://www.udacity.com/course/viewer#!/c-ud037/l-1471018574/e-1492798551/m-1492798552,1471018574,1492798552
60,https://www.udacity.com/course/viewer#!/c-ud037/l-1471018574/e-1492798551/m-1492798554,1471018574,1492798554
61,https://www.udacity.com/course/viewer#!/c-ud037/l-1471018574/e-1492798555/m-1492798556,1471018574,1492798556
62,https://www.udacity.com/course/viewer#!/c-ud037/l-1471018574/e-1492798555/m-1492798558,1471018574,1492798558
63,https://www.udacity.com/course/viewer#!/c-ud037/l-1471018574/m-1492798559,1471018574,1492798559
64,https://www.udacity.com/course/viewer#!/c-ud037/l-1471018574/m-1806458536,1471018574,1806458536
65,https://www.udacity.com/course/viewer#!/c-ud037/l-1471018574/e-1806458537/m-1806458538,1471018574,1806458538
66,https://www.udacity.com/course/viewer#!/c-ud037/l-1471018574/e-1806458537/m-1806458540,1471018574,1806458540
67,https://www.udacity.com/course/viewer#!/c-ud037/l-1471018574/m-1806458541,1471018574,1806458541
68,https://www.udacity.com/course/viewer#!/c-ud037/l-1471018574/m-1492798560,1471018574,1492798560
69,https://www.udacity.com/course/viewer#!/c-ud037/l-1471018574/m-1492798561,1471018574,1492798561
70,https://www.udacity.com/course/viewer#!/c-ud037/l-1471018574/e-1492798562/m-1492798563,1471018574,1492798563
71,https://www.udacity.com/course/viewer#!/c-ud037/l-1471018574/e-1492798562/m-1492798565,1471018574,1492798565
72,https://www.udacity.com/course/viewer#!/c-ud037/l-1471018574/e-1492798566/m-1492798567,1471018574,1492798567
73,https://www.udacity.com/course/viewer#!/c-ud037/l-1471018574/e-1492798566/m-1492798569,1471018574,1492798569
74,https://www.udacity.com/course/viewer#!/c-ud037/l-1471018574/e-1492798570/m-1492798571,1471018574,1492798571
75,https://www.udacity.com/course/viewer#!/c-ud037/l-1471018574/e-1492798570/m-1492798573,1471018574,1492798573
76,https://www.udacity.com/course/viewer#!/c-ud037/l-1471018574/m-1492798574,1471018574,1492798574
77,https://www.udacity.com/course/viewer#!/c-ud037/l-1471018574/e-1492798575/m-1492798576,1471018574,1492798576
78,https://www.udacity.com/course/viewer#!/c-ud037/l-1471018574/e-1492798575/m-1492798578,1471018574,1492798578
79,https://www.udacity.com/course/viewer#!/c-ud037/l-1471018574/e-1492798579/m-1492798580,1471018574,1492798580
80,https://www.udacity.com/course/viewer#!/c-ud037/l-1471018574/e-1492798579/m-1492798582,1471018574,1492798582
81,https://www.udacity.com/course/viewer#!/c-ud037/l-1471018574/m-1492798583,1471018574,1492798583
82,https://www.udacity.com/course/viewer#!/c-ud037/l-1471018574/e-1492798584/m-1492798585,1471018574,1492798585
83,https://www.udacity.com/course/viewer#!/c-ud037/l-1471018574/e-1492798584/m-1492798587,1471018574,1492798587
84,https://www.udacity.com/course/viewer#!/c-ud037/l-1471018574/m-2477298704,1471018574,2477298704
85,https://www.udacity.com/course/viewer#!/c-ud037/l-1471018574/m-1806458542,1471018574,1806458542
