source,target,type,type_data,no_replies,unique_views,no_reply_upvotes,no_reply_answer,weights
Teacher3,Teacher3,directed,user_graph,8,0,0,0,8
Teacher3,Teacher3,directed,user_graph,8,0,0,0,8
Teacher3,Teacher3,directed,user_graph,8,0,0,0,8
Teacher3,Teacher3,directed,user_graph,8,0,0,0,8
Teacher3,Teacher3,directed,user_graph,8,0,0,0,8
Teacher3,Teacher3,directed,user_graph,8,0,0,0,8
Teacher3,Teacher3,directed,user_graph,8,0,0,0,8
Student34,Student55,directed,user_graph,8,0,0,0,8
Student22,Student55,directed,user_graph,8,0,0,0,8
Student8,Student55,directed,user_graph,8,0,0,0,8
Teacher2,Student55,directed,user_graph,8,0,0,0,8
Student68,Student55,directed,user_graph,8,0,0,0,8
Student32,Student55,directed,user_graph,8,0,0,0,8
Student77,Student55,directed,user_graph,8,0,0,0,8
Student96,Student55,directed,user_graph,8,0,0,0,8
Teacher6,Teacher6,directed,user_graph,8,0,0,0,8
Student74,Teacher6,directed,user_graph,8,0,0,0,8
Teacher6,Teacher6,directed,user_graph,8,0,0,0,8
Teacher6,Teacher6,directed,user_graph,8,0,0,0,8
Teacher6,Teacher6,directed,user_graph,8,0,0,1,9
Teacher6,Teacher6,directed,user_graph,8,0,0,1,9
Student74,Teacher6,directed,user_graph,8,0,0,1,9
Teacher6,Teacher6,directed,user_graph,8,0,0,1,9
Student10,Teacher7,directed,user_graph,8,0,0,0,8
Teacher7,Teacher7,directed,user_graph,8,0,0,0,8
Teacher7,Teacher7,directed,user_graph,8,0,0,0,8
Teacher7,Teacher7,directed,user_graph,8,0,0,0,8
Student10,Teacher7,directed,user_graph,8,0,0,0,8
Teacher7,Teacher7,directed,user_graph,8,0,0,0,8
Teacher7,Teacher7,directed,user_graph,8,0,0,1,9
Student10,Teacher7,directed,user_graph,8,0,0,1,9
Student79,Teacher1,directed,user_graph,8,0,0,0,8
Student79,Teacher1,directed,user_graph,8,0,0,0,8
Teacher1,Teacher1,directed,user_graph,8,0,0,0,8
Teacher1,Teacher1,directed,user_graph,8,0,0,0,8
Teacher1,Teacher1,directed,user_graph,8,0,0,0,8
Teacher1,Teacher1,directed,user_graph,8,0,0,0,8
Student79,Teacher1,directed,user_graph,8,0,0,0,8
Teacher1,Teacher1,directed,user_graph,8,0,0,0,8
Student47,Teacher1,directed,user_graph,8,0,0,0,8
Teacher1,Teacher1,directed,user_graph,8,0,0,0,8
Teacher1,Teacher1,directed,user_graph,8,0,0,0,8
Teacher1,Teacher1,directed,user_graph,8,0,0,0,8
Teacher1,Teacher1,directed,user_graph,8,0,0,0,8
Teacher1,Teacher1,directed,user_graph,8,0,0,0,8
Teacher1,Teacher1,directed,user_graph,8,0,0,0,8
Teacher1,Teacher1,directed,user_graph,8,0,0,0,8
Student8,Student13,directed,user_graph,8,0,0,0,8
Student71,Student13,directed,user_graph,8,0,0,0,8
Student32,Student13,directed,user_graph,8,0,0,0,8
Student13,Student13,directed,user_graph,8,0,0,0,8
Student46,Student13,directed,user_graph,8,0,0,0,8
Student13,Student13,directed,user_graph,8,0,0,0,8
Student13,Student13,directed,user_graph,8,0,0,0,8
Student68,Student13,directed,user_graph,8,0,0,0,8
Student68,Student61,directed,user_graph,8,0,0,0,8
Student42,Student61,directed,user_graph,8,0,0,0,8
Student51,Student61,directed,user_graph,8,0,0,0,8
Student24,Student61,directed,user_graph,8,0,0,0,8
Student29,Student61,directed,user_graph,8,0,0,0,8
Student46,Student61,directed,user_graph,8,0,0,0,8
Student1,Student61,directed,user_graph,8,0,0,0,8
Teacher2,Student61,directed,user_graph,8,0,0,0,8
Student12,Teacher4,directed,user_graph,8,0,0,0,8
Student28,Teacher4,directed,user_graph,8,0,0,0,8
Teacher4,Teacher4,directed,user_graph,8,0,0,0,8
Teacher4,Teacher4,directed,user_graph,8,0,0,0,8
Teacher4,Teacher4,directed,user_graph,8,0,0,0,8
Teacher4,Teacher4,directed,user_graph,8,0,0,0,8
Student28,Teacher4,directed,user_graph,8,0,0,0,8
Teacher4,Teacher4,directed,user_graph,8,0,0,0,8
Student71,Teacher6,directed,user_graph,8,0,0,1,9
Student74,Teacher6,directed,user_graph,8,0,0,1,9
Teacher6,Teacher6,directed,user_graph,8,0,0,1,9
Teacher6,Teacher6,directed,user_graph,8,0,0,1,9
Teacher6,Teacher6,directed,user_graph,8,0,0,1,9
Teacher6,Teacher6,directed,user_graph,8,0,0,1,9
Student74,Teacher6,directed,user_graph,8,0,0,1,9
Teacher6,Teacher6,directed,user_graph,8,0,0,1,9
Teacher2,Teacher2,directed,user_graph,9,0,0,0,9
Teacher2,Teacher2,directed,user_graph,9,0,0,0,9
Teacher2,Teacher2,directed,user_graph,9,0,0,0,9
Teacher2,Teacher2,directed,user_graph,9,0,0,0,9
Teacher2,Teacher2,directed,user_graph,9,0,0,0,9
Teacher2,Teacher2,directed,user_graph,9,0,0,0,9
Teacher2,Teacher2,directed,user_graph,9,0,0,0,9
Teacher2,Teacher2,directed,user_graph,9,0,0,0,9
Teacher2,Teacher2,directed,user_graph,9,0,0,0,9
Student54,Teacher2,directed,user_graph,9,0,0,0,9
Teacher2,Teacher2,directed,user_graph,9,0,0,0,9
Teacher2,Teacher2,directed,user_graph,9,0,0,0,9
Teacher2,Teacher2,directed,user_graph,9,0,0,0,9
Teacher2,Teacher2,directed,user_graph,9,0,0,0,9
Teacher2,Teacher2,directed,user_graph,9,0,0,0,9
Student54,Teacher2,directed,user_graph,9,0,0,0,9
Teacher2,Teacher2,directed,user_graph,9,0,0,0,9
Teacher2,Teacher2,directed,user_graph,9,0,0,0,9
Student55,Student7,directed,user_graph,9,0,0,0,9
Student1,Student7,directed,user_graph,9,0,0,0,9
Student74,Student7,directed,user_graph,9,0,0,0,9
Student101,Student7,directed,user_graph,9,0,0,0,9
Student85,Student7,directed,user_graph,9,0,0,0,9
Student34,Student7,directed,user_graph,9,0,0,0,9
Student65,Student7,directed,user_graph,9,0,0,0,9
Student95,Student7,directed,user_graph,9,0,0,0,9
Student74,Student7,directed,user_graph,9,0,0,0,9
Student3,Teacher6,directed,user_graph,9,0,0,0,9
Teacher6,Teacher6,directed,user_graph,9,0,0,0,9
Teacher6,Teacher6,directed,user_graph,9,0,0,0,9
Teacher6,Teacher6,directed,user_graph,9,0,0,0,9
Teacher6,Teacher6,directed,user_graph,9,0,0,0,9
Teacher6,Teacher6,directed,user_graph,9,0,0,0,9
Teacher6,Teacher6,directed,user_graph,9,0,0,0,9
Teacher6,Teacher6,directed,user_graph,9,0,0,0,9
Teacher6,Teacher6,directed,user_graph,9,0,0,0,9
Student81,Teacher7,directed,user_graph,9,0,0,0,9
Student81,Teacher7,directed,user_graph,9,0,0,0,9
Teacher7,Teacher7,directed,user_graph,9,0,0,0,9
Teacher7,Teacher7,directed,user_graph,9,0,0,0,9
Student81,Teacher7,directed,user_graph,9,0,0,0,9
Student81,Teacher7,directed,user_graph,9,0,0,0,9
Teacher7,Teacher7,directed,user_graph,9,0,0,0,9
Teacher7,Teacher7,directed,user_graph,9,0,0,0,9
Teacher7,Teacher7,directed,user_graph,9,0,0,0,9
Student87,Teacher1,directed,user_graph,9,0,0,0,9
Teacher1,Teacher1,directed,user_graph,9,0,0,0,9
Teacher1,Teacher1,directed,user_graph,9,0,0,0,9
Teacher1,Teacher1,directed,user_graph,9,0,0,0,9
Teacher1,Teacher1,directed,user_graph,9,0,0,0,9
Teacher1,Teacher1,directed,user_graph,9,0,0,0,9
Teacher1,Teacher1,directed,user_graph,9,0,0,0,9
Student87,Teacher1,directed,user_graph,9,0,0,0,9
Teacher1,Teacher1,directed,user_graph,9,0,0,0,9
Student30,Teacher1,directed,user_graph,9,0,0,0,9
Teacher1,Teacher1,directed,user_graph,9,0,0,0,9
Student30,Teacher1,directed,user_graph,9,0,0,0,9
Teacher1,Teacher1,directed,user_graph,9,0,0,0,9
Teacher1,Teacher1,directed,user_graph,9,0,0,0,9
Teacher1,Teacher1,directed,user_graph,9,0,0,0,9
Teacher1,Teacher1,directed,user_graph,9,0,0,0,9
Teacher1,Teacher1,directed,user_graph,9,0,0,0,9
Teacher1,Teacher1,directed,user_graph,9,0,0,0,9
Teacher1,Teacher1,directed,user_graph,9,0,0,0,9
Teacher1,Teacher1,directed,user_graph,9,0,0,0,9
Student97,Teacher1,directed,user_graph,9,0,0,0,9
Teacher1,Teacher1,directed,user_graph,9,0,0,0,9
Teacher1,Teacher1,directed,user_graph,9,0,0,0,9
Teacher1,Teacher1,directed,user_graph,9,0,0,0,9
Teacher1,Teacher1,directed,user_graph,9,0,0,0,9
Teacher1,Teacher1,directed,user_graph,9,0,0,0,9
Student97,Teacher1,directed,user_graph,9,0,0,0,9
Student72,Student13,directed,user_graph,9,0,0,0,9
Student50,Student13,directed,user_graph,9,0,0,0,9
Student95,Student13,directed,user_graph,9,0,0,0,9
Student46,Student13,directed,user_graph,9,0,0,0,9
Student40,Student13,directed,user_graph,9,0,0,0,9
Student32,Student13,directed,user_graph,9,0,0,0,9
Student28,Student13,directed,user_graph,9,0,0,0,9
Student55,Student13,directed,user_graph,9,0,0,0,9
Student9,Student13,directed,user_graph,9,0,0,0,9
Student34,Teacher5,directed,user_graph,10,0,0,0,10
Student60,Teacher5,directed,user_graph,10,0,0,0,10
Student76,Teacher5,directed,user_graph,10,0,0,0,10
Teacher2,Teacher5,directed,user_graph,10,0,0,0,10
Student72,Teacher5,directed,user_graph,10,0,0,0,10
Student35,Teacher5,directed,user_graph,10,0,0,0,10
Student90,Teacher5,directed,user_graph,10,0,0,0,10
Student34,Teacher5,directed,user_graph,10,0,0,0,10
Student44,Teacher5,directed,user_graph,10,0,0,0,10
Student90,Teacher5,directed,user_graph,10,0,0,0,10
Student41,Teacher6,directed,user_graph,10,0,0,1,11
Teacher6,Teacher6,directed,user_graph,10,0,0,1,11
Teacher6,Teacher6,directed,user_graph,10,0,0,1,11
Teacher6,Teacher6,directed,user_graph,10,0,0,1,11
Teacher6,Teacher6,directed,user_graph,10,0,0,1,11
Teacher6,Teacher6,directed,user_graph,10,0,0,1,11
Student41,Teacher6,directed,user_graph,10,0,0,1,11
Teacher6,Teacher6,directed,user_graph,10,0,0,1,11
Teacher6,Teacher6,directed,user_graph,10,0,0,1,11
Teacher6,Teacher6,directed,user_graph,10,0,0,1,11
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Student75,Teacher7,directed,user_graph,10,0,0,0,10
Student75,Teacher7,directed,user_graph,10,0,0,0,10
Teacher7,Teacher7,directed,user_graph,10,0,0,0,10
Student75,Teacher7,directed,user_graph,10,0,0,0,10
Teacher7,Teacher7,directed,user_graph,10,0,0,0,10
Student75,Teacher7,directed,user_graph,10,0,0,0,10
Teacher7,Teacher7,directed,user_graph,10,0,0,0,10
Teacher7,Teacher7,directed,user_graph,10,0,0,0,10
Teacher7,Teacher7,directed,user_graph,10,0,0,0,10
Student75,Teacher7,directed,user_graph,10,0,0,1,11
Student35,Teacher6,directed,user_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Student59,Teacher6,directed,user_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Teacher6,Teacher6,directed,user_graph,10,0,0,0,10
Student1,Student51,directed,user_graph,10,0,0,0,10
Student83,Student51,directed,user_graph,10,0,0,0,10
Student2,Student51,directed,user_graph,10,0,0,0,10
Student26,Student51,directed,user_graph,10,0,0,0,10
Student16,Student51,directed,user_graph,10,0,0,0,10
Student34,Student51,directed,user_graph,10,0,0,0,10
Student6,Student51,directed,user_graph,10,0,0,0,10
Student96,Student51,directed,user_graph,10,0,0,0,10
Student50,Student51,directed,user_graph,10,0,0,0,10
Student22,Student51,directed,user_graph,10,0,0,0,10
Student76,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Student29,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Student29,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Student29,Teacher4,directed,user_graph,11,0,0,0,11
Student29,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Student29,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Student29,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Student85,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,1,12
Student15,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,1,12
Teacher2,Teacher2,directed,user_graph,11,0,0,0,11
Student65,Teacher2,directed,user_graph,11,0,0,0,11
Teacher2,Teacher2,directed,user_graph,11,0,0,0,11
Student65,Teacher2,directed,user_graph,11,0,0,0,11
Student65,Teacher2,directed,user_graph,11,0,0,0,11
Teacher2,Teacher2,directed,user_graph,11,0,0,0,11
Teacher2,Teacher2,directed,user_graph,11,0,0,0,11
Teacher2,Teacher2,directed,user_graph,11,0,0,0,11
Student65,Teacher2,directed,user_graph,11,0,0,0,11
Student65,Teacher2,directed,user_graph,11,0,0,0,11
Teacher2,Teacher2,directed,user_graph,11,0,0,0,11
Student2,Teacher6,directed,user_graph,11,0,0,0,11
Teacher6,Teacher6,directed,user_graph,11,0,0,0,11
Teacher6,Teacher6,directed,user_graph,11,0,0,0,11
Student2,Teacher6,directed,user_graph,11,0,0,0,11
Teacher6,Teacher6,directed,user_graph,11,0,0,0,11
Teacher6,Teacher6,directed,user_graph,11,0,0,0,11
Teacher6,Teacher6,directed,user_graph,11,0,0,0,11
Teacher6,Teacher6,directed,user_graph,11,0,0,0,11
Teacher6,Teacher6,directed,user_graph,11,0,0,0,11
Teacher6,Teacher6,directed,user_graph,11,0,0,0,11
Teacher6,Teacher6,directed,user_graph,11,0,0,0,11
Student19,Teacher1,directed,user_graph,11,0,0,0,11
Teacher1,Teacher1,directed,user_graph,11,0,0,0,11
Teacher1,Teacher1,directed,user_graph,11,0,0,0,11
Teacher1,Teacher1,directed,user_graph,11,0,0,0,11
Teacher1,Teacher1,directed,user_graph,11,0,0,0,11
Teacher1,Teacher1,directed,user_graph,11,0,0,0,11
Teacher1,Teacher1,directed,user_graph,11,0,0,0,11
Student19,Teacher1,directed,user_graph,11,0,0,0,11
Teacher1,Teacher1,directed,user_graph,11,0,0,0,11
Teacher1,Teacher1,directed,user_graph,11,0,0,0,11
Teacher1,Teacher1,directed,user_graph,11,0,0,0,11
Student6,Teacher1,directed,user_graph,11,0,0,0,11
Student6,Teacher1,directed,user_graph,11,0,0,0,11
Student6,Teacher1,directed,user_graph,11,0,0,0,11
Student6,Teacher1,directed,user_graph,11,0,0,0,11
Teacher1,Teacher1,directed,user_graph,11,0,0,0,11
Teacher1,Teacher1,directed,user_graph,11,0,0,0,11
Teacher1,Teacher1,directed,user_graph,11,0,0,0,11
Student6,Teacher1,directed,user_graph,11,0,0,0,11
Teacher1,Teacher1,directed,user_graph,11,0,0,0,11
Teacher1,Teacher1,directed,user_graph,11,0,0,0,11
Teacher1,Teacher1,directed,user_graph,11,0,0,0,11
Student86,Teacher4,directed,user_graph,11,0,0,0,11
Student29,Teacher4,directed,user_graph,11,0,0,0,11
Student29,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Student22,Teacher4,directed,user_graph,11,0,0,0,11
Student29,Teacher4,directed,user_graph,11,0,0,0,11
Student29,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,11,0,0,0,11
Teacher4,Teacher4,directed,user_graph,12,0,0,0,12
Teacher4,Teacher4,directed,user_graph,12,0,0,0,12
Teacher4,Teacher4,directed,user_graph,12,0,0,0,12
Teacher4,Teacher4,directed,user_graph,12,0,0,0,12
Teacher4,Teacher4,directed,user_graph,12,0,0,0,12
Misc3,Teacher4,directed,user_graph,12,0,0,0,12
Teacher4,Teacher4,directed,user_graph,12,0,0,0,12
Teacher4,Teacher4,directed,user_graph,12,0,0,0,12
Teacher4,Teacher4,directed,user_graph,12,0,0,0,12
Misc3,Teacher4,directed,user_graph,12,0,0,0,12
Teacher4,Teacher4,directed,user_graph,12,0,0,0,12
Teacher4,Teacher4,directed,user_graph,12,0,0,0,12
Student99,Teacher4,directed,user_graph,12,0,0,0,12
Teacher4,Teacher4,directed,user_graph,12,0,0,0,12
Teacher4,Teacher4,directed,user_graph,12,0,0,0,12
Student99,Teacher4,directed,user_graph,12,0,0,0,12
Teacher4,Teacher4,directed,user_graph,12,0,0,0,12
Teacher4,Teacher4,directed,user_graph,12,0,0,0,12
Teacher4,Teacher4,directed,user_graph,12,0,0,0,12
Teacher4,Teacher4,directed,user_graph,12,0,0,0,12
Teacher4,Teacher4,directed,user_graph,12,0,0,0,12
Teacher4,Teacher4,directed,user_graph,12,0,0,0,12
Student99,Teacher4,directed,user_graph,12,0,0,0,12
Teacher4,Teacher4,directed,user_graph,12,0,0,0,12
Student34,Teacher2,directed,user_graph,12,0,0,0,12
Teacher2,Teacher2,directed,user_graph,12,0,0,0,12
Teacher2,Teacher2,directed,user_graph,12,0,0,0,12
Teacher2,Teacher2,directed,user_graph,12,0,0,0,12
Teacher2,Teacher2,directed,user_graph,12,0,0,0,12
Student34,Teacher2,directed,user_graph,12,0,0,0,12
Student34,Teacher2,directed,user_graph,12,0,0,0,12
Teacher2,Teacher2,directed,user_graph,12,0,0,0,12
Student34,Teacher2,directed,user_graph,12,0,0,0,12
Teacher2,Teacher2,directed,user_graph,12,0,0,0,12
Teacher2,Teacher2,directed,user_graph,12,0,0,0,12
Teacher2,Teacher2,directed,user_graph,12,0,0,0,12
Student1,Teacher6,directed,user_graph,12,0,0,0,12
Teacher6,Teacher6,directed,user_graph,12,0,0,0,12
Teacher6,Teacher6,directed,user_graph,12,0,0,0,12
Teacher6,Teacher6,directed,user_graph,12,0,0,0,12
Teacher6,Teacher6,directed,user_graph,12,0,0,0,12
Teacher6,Teacher6,directed,user_graph,12,0,0,0,12
Teacher6,Teacher6,directed,user_graph,12,0,0,0,12
Teacher6,Teacher6,directed,user_graph,12,0,0,0,12
Student1,Teacher6,directed,user_graph,12,0,0,0,12
Teacher6,Teacher6,directed,user_graph,12,0,0,0,12
Teacher6,Teacher6,directed,user_graph,12,0,0,0,12
Teacher6,Teacher6,directed,user_graph,12,0,0,0,12
Teacher6,Teacher6,directed,user_graph,12,0,0,0,12
Teacher6,Teacher6,directed,user_graph,12,0,0,0,12
Teacher6,Teacher6,directed,user_graph,12,0,0,0,12
Teacher6,Teacher6,directed,user_graph,12,0,0,0,12
Teacher6,Teacher6,directed,user_graph,12,0,0,0,12
Teacher6,Teacher6,directed,user_graph,12,0,0,1,13
Teacher6,Teacher6,directed,user_graph,12,0,0,0,12
Teacher6,Teacher6,directed,user_graph,12,0,0,0,12
Teacher6,Teacher6,directed,user_graph,12,0,0,0,12
Teacher6,Teacher6,directed,user_graph,12,0,0,0,12
Student36,Teacher6,directed,user_graph,12,0,0,0,12
Teacher6,Teacher6,directed,user_graph,12,0,0,1,13
Student51,Student51,directed,user_graph,12,0,0,0,12
Student6,Student51,directed,user_graph,12,0,0,0,12
Student1,Student51,directed,user_graph,12,0,0,0,12
Student82,Student51,directed,user_graph,12,0,0,0,12
Student59,Student51,directed,user_graph,12,0,0,0,12
Student80,Student51,directed,user_graph,12,0,0,0,12
Student73,Student51,directed,user_graph,12,0,0,0,12
Student85,Student51,directed,user_graph,12,0,0,0,12
Student79,Student51,directed,user_graph,12,0,0,0,12
Student9,Student51,directed,user_graph,12,0,0,0,12
Student29,Student51,directed,user_graph,12,0,0,0,12
Student22,Student51,directed,user_graph,12,0,0,0,12
Student8,Teacher2,directed,user_graph,13,0,0,0,13
Student8,Teacher2,directed,user_graph,13,0,0,0,13
Teacher2,Teacher2,directed,user_graph,13,0,0,0,13
Teacher2,Teacher2,directed,user_graph,13,0,0,0,13
Student8,Teacher2,directed,user_graph,13,0,0,0,13
Student8,Teacher2,directed,user_graph,13,0,0,0,13
Teacher2,Teacher2,directed,user_graph,13,0,0,0,13
Student8,Teacher2,directed,user_graph,13,0,0,0,13
Student8,Teacher2,directed,user_graph,13,0,0,0,13
Teacher2,Teacher2,directed,user_graph,13,0,0,0,13
Student8,Teacher2,directed,user_graph,13,0,0,1,14
Student8,Teacher2,directed,user_graph,13,0,0,0,13
Teacher2,Teacher2,directed,user_graph,13,0,0,0,13
Teacher2,Teacher2,directed,user_graph,13,0,0,0,13
Student56,Teacher2,directed,user_graph,13,0,0,0,13
Teacher2,Teacher2,directed,user_graph,13,0,0,0,13
Student56,Teacher2,directed,user_graph,13,0,0,0,13
Student56,Teacher2,directed,user_graph,13,0,0,0,13
Teacher2,Teacher2,directed,user_graph,13,0,0,0,13
Student56,Teacher2,directed,user_graph,13,0,0,0,13
Teacher2,Teacher2,directed,user_graph,13,0,0,0,13
Teacher2,Teacher2,directed,user_graph,13,0,0,0,13
Student56,Teacher2,directed,user_graph,13,0,0,0,13
Student56,Teacher2,directed,user_graph,13,0,0,0,13
Student56,Teacher2,directed,user_graph,13,0,0,0,13
Teacher2,Teacher2,directed,user_graph,13,0,0,0,13
Student91,Teacher2,directed,user_graph,13,0,0,0,13
Student91,Teacher2,directed,user_graph,13,0,0,0,13
Student91,Teacher2,directed,user_graph,13,0,0,0,13
Student91,Teacher2,directed,user_graph,13,0,0,0,13
Teacher2,Teacher2,directed,user_graph,13,0,0,0,13
Student91,Teacher2,directed,user_graph,13,0,0,0,13
Teacher2,Teacher2,directed,user_graph,13,0,0,0,13
Student91,Teacher2,directed,user_graph,13,0,0,0,13
Teacher2,Teacher2,directed,user_graph,13,0,0,0,13
Student91,Teacher2,directed,user_graph,13,0,0,0,13
Student91,Teacher2,directed,user_graph,13,0,0,0,13
Teacher2,Teacher2,directed,user_graph,13,0,0,0,13
Teacher2,Teacher2,directed,user_graph,13,0,0,0,13
Teacher6,Teacher6,directed,user_graph,13,0,0,0,13
Student67,Teacher6,directed,user_graph,13,0,0,0,13
Teacher6,Teacher6,directed,user_graph,13,0,0,0,13
Teacher6,Teacher6,directed,user_graph,13,0,0,0,13
Teacher6,Teacher6,directed,user_graph,13,0,0,0,13
Teacher6,Teacher6,directed,user_graph,13,0,0,0,13
Teacher6,Teacher6,directed,user_graph,13,0,0,0,13
Teacher6,Teacher6,directed,user_graph,13,0,0,0,13
Teacher6,Teacher6,directed,user_graph,13,0,0,0,13
Teacher6,Teacher6,directed,user_graph,13,0,0,1,14
Student67,Teacher6,directed,user_graph,13,0,0,1,14
Teacher6,Teacher6,directed,user_graph,13,0,0,1,14
Student67,Teacher6,directed,user_graph,13,0,0,1,14
Student24,Teacher6,directed,user_graph,13,0,0,0,13
Student24,Teacher6,directed,user_graph,13,0,0,0,13
Teacher6,Teacher6,directed,user_graph,13,0,0,0,13
Teacher6,Teacher6,directed,user_graph,13,0,0,1,14
Teacher6,Teacher6,directed,user_graph,13,0,0,1,14
Teacher6,Teacher6,directed,user_graph,13,0,0,1,14
Teacher6,Teacher6,directed,user_graph,13,0,0,1,14
Teacher6,Teacher6,directed,user_graph,13,0,0,1,14
Teacher6,Teacher6,directed,user_graph,13,0,0,0,13
Teacher6,Teacher6,directed,user_graph,13,0,0,1,14
Student24,Teacher6,directed,user_graph,13,0,0,1,14
Teacher6,Teacher6,directed,user_graph,13,0,0,1,14
Teacher6,Teacher6,directed,user_graph,13,0,0,1,14
Student77,Teacher6,directed,user_graph,13,0,0,0,13
Teacher6,Teacher6,directed,user_graph,13,0,0,0,13
Teacher6,Teacher6,directed,user_graph,13,0,0,0,13
Teacher6,Teacher6,directed,user_graph,13,0,0,0,13
